code_id|dtc_code|system_category|is_oem_specific|oem_make|fault_family|short_description|detailed_technical_explanation|fix_id|fix_title|probability_rank|difficulty_level|est_parts_cost_min_usd|est_parts_cost_max_usd|est_labor_hours|step_by_step_instructions
1500|P0341|Powertrain|0||cam_position_sensor_circuit|Camshaft Position Sensor A Circuit Range/Performance Bank 1 or Single Sensor|Code P0341 (Camshaft Position Sensor A Circuit Range/Performance Bank 1 or Single Sensor) sets when the ECM sees an open circuit, out-of-range voltage, or an erratic signal from the primary camshaft position sensor used for cylinder identification and cam-to-crank correlation — distinct from a VVT phaser's own actuator-position feedback sensor. Common causes are a corroded connector, a worn or contaminated reluctor/trigger wheel on the camshaft, an incorrect air gap, or chafed wiring between the sensor and the ECM.|5301|Inspect the camshaft trigger wheel for timing-related damage|4|Professional Required|60.0|400.0|3.0|1. Remove valve cover components as needed to view the trigger wheel • 2. Check for chipped, bent, or slipped trigger wheel teeth from a prior timing chain/belt issue • 3. Correct the underlying timing fault and replace a damaged trigger wheel • 4. Reinstall the sensor and verify cam-crank correlation with a scan tool
1689|P0401|Powertrain|0||egr_flow_performance|EGR A Flow Insufficient Detected|Code P0401 (EGR A Flow Insufficient Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6037|Clean the EGR valve and passages of carbon buildup|1|Moderate DIY|20.0|80.0|1.5|1. Remove the EGR valve from the intake manifold • 2. Scrape and solvent-clean carbon deposits from the valve pintle and seat • 3. Clean or snake out the connecting EGR passages/tube • 4. Reinstall with a new gasket and clear codes
1689|P0401|Powertrain|0||egr_flow_performance|EGR A Flow Insufficient Detected|Code P0401 (EGR A Flow Insufficient Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6038|Inspect and clean the EGR cooler for restriction|2|Moderate DIY|30.0|150.0|2.0|1. Locate and remove the EGR cooler from the exhaust/coolant circuit • 2. Inspect for soot buildup restricting the internal passages • 3. Clean with an approved solvent or replace if clogged/cracked internally • 4. Reinstall with new gaskets/clamps and clear codes
1689|P0401|Powertrain|0||egr_flow_performance|EGR A Flow Insufficient Detected|Code P0401 (EGR A Flow Insufficient Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6039|Test EGR valve position sensor tracking and valve travel|3|Moderate DIY|15.0|60.0|1.0|1. Command the EGR valve through its full range with a scan tool • 2. Monitor commanded vs. actual position sensor feedback • 3. Replace the valve if it does not reach commanded positions or the sensor does not track smoothly • 4. Clear the code and verify flow response
1689|P0401|Powertrain|0||egr_flow_performance|EGR A Flow Insufficient Detected|Code P0401 (EGR A Flow Insufficient Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6040|Replace a mechanically stuck or worn EGR valve|4|Moderate DIY|80.0|350.0|1.3|1. Confirm cleaning did not restore free valve movement • 2. Remove and replace the EGR valve assembly • 3. Install with a new gasket and torque to spec • 4. Clear codes and verify commanded flow is achieved
1690|P0402|Powertrain|0||egr_flow_performance|EGR A Flow Excessive Detected|Code P0402 (EGR A Flow Excessive Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6041|Clean the EGR valve and passages of carbon buildup|1|Moderate DIY|20.0|80.0|1.5|1. Remove the EGR valve from the intake manifold • 2. Scrape and solvent-clean carbon deposits from the valve pintle and seat • 3. Clean or snake out the connecting EGR passages/tube • 4. Reinstall with a new gasket and clear codes
1690|P0402|Powertrain|0||egr_flow_performance|EGR A Flow Excessive Detected|Code P0402 (EGR A Flow Excessive Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6042|Inspect and clean the EGR cooler for restriction|2|Moderate DIY|30.0|150.0|2.0|1. Locate and remove the EGR cooler from the exhaust/coolant circuit • 2. Inspect for soot buildup restricting the internal passages • 3. Clean with an approved solvent or replace if clogged/cracked internally • 4. Reinstall with new gaskets/clamps and clear codes
1690|P0402|Powertrain|0||egr_flow_performance|EGR A Flow Excessive Detected|Code P0402 (EGR A Flow Excessive Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6043|Test EGR valve position sensor tracking and valve travel|3|Moderate DIY|15.0|60.0|1.0|1. Command the EGR valve through its full range with a scan tool • 2. Monitor commanded vs. actual position sensor feedback • 3. Replace the valve if it does not reach commanded positions or the sensor does not track smoothly • 4. Clear the code and verify flow response
1690|P0402|Powertrain|0||egr_flow_performance|EGR A Flow Excessive Detected|Code P0402 (EGR A Flow Excessive Detected) sets when the ECM commands a specific EGR flow rate (valve A or valve B on dual-EGR platforms) and the measured intake or exhaust response indicates the actual flow is significantly less or more than commanded. Insufficient flow is most often a carbon-clogged EGR passage, valve, or cooler; excessive flow points to a valve stuck partially open or a failed position sensor causing the ECM to over-command it.|6044|Replace a mechanically stuck or worn EGR valve|4|Moderate DIY|80.0|350.0|1.3|1. Confirm cleaning did not restore free valve movement • 2. Remove and replace the EGR valve assembly • 3. Install with a new gasket and torque to spec • 4. Clear codes and verify commanded flow is achieved
1691|P0403|Powertrain|0||egr_control_circuit|EGR A Control Circuit/Open|Code P0403 (EGR A Control Circuit/Open) sets when the ECM detects an open circuit, out-of-range voltage, a learning-limit exceeded condition, or a mechanically stuck-open/stuck-closed report while driving an EGR control valve, an EGR throttle valve used to assist EGR flow, or the associated control processor. Causes are a failed EGR valve/throttle solenoid or motor, a corroded connector, carbon buildup mechanically jamming the valve, or damaged control wiring back to the ECM.|6045|Inspect and reseat the EGR valve/throttle connector|1|Easy DIY|5.0|20.0|0.4|1. Locate the EGR valve or EGR throttle connector • 2. Unplug and inspect for carbon contamination or corroded pins • 3. Clean contacts and reseat fully • 4. Clear the code and command the valve with a scan tool
1691|P0403|Powertrain|0||egr_control_circuit|EGR A Control Circuit/Open|Code P0403 (EGR A Control Circuit/Open) sets when the ECM detects an open circuit, out-of-range voltage, a learning-limit exceeded condition, or a mechanically stuck-open/stuck-closed report while driving an EGR control valve, an EGR throttle valve used to assist EGR flow, or the associated control processor. Causes are a failed EGR valve/throttle solenoid or motor, a corroded connector, carbon buildup mechanically jamming the valve, or damaged control wiring back to the ECM.|6046|Free a carbon-stuck EGR valve/throttle and clean the bore|2|Moderate DIY|20.0|90.0|1.4|1. Remove the valve or throttle body from its mounting • 2. Scrape and solvent-clean carbon from the pintle/plate and bore • 3. Verify smooth full-range movement by hand before reinstalling • 4. Reinstall with a new gasket, clear codes, and command through full range
1691|P0403|Powertrain|0||egr_control_circuit|EGR A Control Circuit/Open|Code P0403 (EGR A Control Circuit/Open) sets when the ECM detects an open circuit, out-of-range voltage, a learning-limit exceeded condition, or a mechanically stuck-open/stuck-closed report while driving an EGR control valve, an EGR throttle valve used to assist EGR flow, or the associated control processor. Causes are a failed EGR valve/throttle solenoid or motor, a corroded connector, carbon buildup mechanically jamming the valve, or damaged control wiring back to the ECM.|6047|Replace the EGR control valve/throttle solenoid or motor|3|Moderate DIY|60.0|300.0|1.3|1. Confirm cleaning did not restore proper electrical/mechanical response • 2. Remove and replace the valve/throttle assembly • 3. Install with a new gasket, torqued to spec • 4. Clear codes and verify commanded vs. actual position match
